trip_id,datetime,hour,day_of_week,month,is_weekend,pickup_neighborhood,dropoff_neighborhood,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,demand_score,trip_count
GEO04487,2023-12-05 05:24:00,5,1,12,0,Midtown,South Beach,25.808989,-80.19675,25.790273,-80.128603,0.418,1
GEO04488,2023-03-31 20:31:00,20,4,3,0,Brickell,Coral Gables,25.758583,-80.192334,25.72365,-80.2668,0.359,1
GEO04489,2023-02-03 22:29:00,22,4,2,0,Aventura,Coconut Grove,25.951968,-80.127557,25.733632,-80.243955,0.593,1
GEO04490,2023-11-11 08:33:00,8,5,11,1,Wynwood,Coral Gables,25.806123,-80.194644,25.722935,-80.274169,0.742,1
GEO04491,2023-11-06 09:32:00,9,0,11,0,Aventura,Brickell,25.959721,-80.145532,25.743249,-80.189091,0.558,1
GEO04492,2023-01-30 00:23:00,0,0,1,0,Little Havana,Doral,25.760564,-80.224399,25.827091,-80.373093,0.51,1
GEO04493,2023-12-25 23:21:00,23,0,12,0,Little Havana,Aventura,25.766119,-80.23283,25.95741,-80.14808,0.61,1
GEO04494,2023-09-16 09:56:00,9,5,9,1,South Beach,Little Havana,25.794556,-80.127993,25.762412,-80.245285,0.648,1
GEO04495,2023-02-14 14:09:00,14,1,2,0,South Beach,Midtown,25.792902,-80.132042,25.812833,-80.185539,0.393,1
GEO04496,2023-12-01 11:25:00,11,4,12,0,Aventura,Midtown,25.948011,-80.139643,25.811914,-80.193968,0.37,1
GEO04497,2023-02-12 09:54:00,9,6,2,1,South Beach,Wynwood,25.786524,-80.128756,25.80632,-80.200221,0.824,1
GEO04498,2023-02-26 07:00:00,7,6,2,1,Midtown,Brickell,25.809258,-80.192638,25.755971,-80.194509,0.697,1
GEO04499,2023-11-28 13:55:00,13,1,11,0,Midtown,Brickell,25.814143,-80.197403,25.763087,-80.193073,0.344,1
GEO04500,2023-08-16 03:56:00,3,2,8,0,South Beach,Doral,25.805498,-80.126854,25.813096,-80.347764,0.422,1
GEO04501,2023-07-30 13:34:00,13,6,7,1,South Beach,Coconut Grove,25.77524,-80.12471,25.725329,-80.223674,0.523,1
GEO04502,2023-02-21 15:08:00,15,1,2,0,Aventura,Aventura,25.961005,-80.136309,25.938206,-80.14646,0.403,1
GEO04503,2023-07-28 05:12:00,5,4,7,0,Coconut Grove,South Beach,25.721638,-80.244739,25.808093,-80.138702,0.315,1
GEO04504,2023-06-29 21:10:00,21,3,6,0,Brickell,Brickell,25.757181,-80.187142,25.766275,-80.190709,0.379,1
GEO04505,2023-03-31 17:09:00,17,4,3,0,Little Havana,Midtown,25.771816,-80.231095,25.814817,-80.193583,0.613,1
GEO04506,2023-09-27 06:22:00,6,2,9,0,Little Havana,Coconut Grove,25.760307,-80.230457,25.730781,-80.241421,0.282,1
GEO04507,2023-01-01 08:05:00,8,6,1,1,Little Havana,Aventura,25.774511,-80.229836,25.957136,-80.136501,0.612,1
GEO04508,2023-05-18 14:38:00,14,3,5,0,Little Havana,Brickell,25.768471,-80.233644,25.759885,-80.191106,0.472,1
GEO04509,2023-03-01 07:22:00,7,2,3,0,Midtown,Midtown,25.810819,-80.193877,25.810879,-80.193266,0.541,1
GEO04510,2023-06-13 14:59:00,14,1,6,0,Coconut Grove,Midtown,25.732875,-80.233864,25.810502,-80.200075,0.415,1
GEO04511,2023-09-29 18:08:00,18,4,9,0,Wynwood,Downtown,25.796354,-80.200169,25.783308,-80.197406,0.499,1
GEO04512,2023-05-29 03:40:00,3,0,5,0,Midtown,Doral,25.810995,-80.189799,25.815527,-80.370933,0.34,1
GEO04513,2023-01-21 19:48:00,19,5,1,1,Brickell,Aventura,25.758263,-80.184833,25.956016,-80.131092,0.741,1
GEO04514,2023-10-04 00:54:00,0,2,10,0,South Beach,South Beach,25.796551,-80.1241,25.78701,-80.136121,0.641,1
GEO04515,2023-05-28 22:21:00,22,6,5,1,Midtown,Little Havana,25.815983,-80.191406,25.772257,-80.223634,0.695,1
GEO04516,2023-09-19 03:59:00,3,1,9,0,Downtown,South Beach,25.776205,-80.206272,25.789094,-80.143871,0.368,1
GEO04517,2023-11-18 04:35:00,4,5,11,1,Wynwood,Midtown,25.797096,-80.194835,25.815238,-80.196342,0.449,1
GEO04518,2023-10-12 19:14:00,19,3,10,0,Coral Gables,Wynwood,25.716887,-80.266172,25.805925,-80.196146,0.61,1
GEO04519,2023-10-14 20:45:00,20,5,10,1,Downtown,Wynwood,25.781238,-80.20096,25.804043,-80.197776,0.478,1
GEO04520,2023-12-08 04:06:00,4,4,12,0,Coconut Grove,Aventura,25.725052,-80.243666,25.961483,-80.139322,0.408,1
GEO04521,2023-05-03 23:25:00,23,2,5,0,Aventura,South Beach,25.956464,-80.136751,25.787816,-80.124917,0.579,1
GEO04522,2023-06-26 15:50:00,15,0,6,0,Little Havana,Wynwood,25.768992,-80.234388,25.81162,-80.186293,0.362,1
GEO04523,2023-12-24 00:34:00,0,6,12,1,Coconut Grove,Wynwood,25.725339,-80.239603,25.803898,-80.190566,0.675,1
GEO04524,2023-08-09 18:40:00,18,2,8,0,Doral,Wynwood,25.814124,-80.356515,25.800282,-80.201809,0.617,1
GEO04525,2023-03-20 16:38:00,16,0,3,0,Aventura,Coconut Grove,25.957642,-80.137743,25.732831,-80.231387,0.469,1
GEO04526,2023-07-18 10:26:00,10,1,7,0,Downtown,Downtown,25.777119,-80.194037,25.776185,-80.208468,0.433,1
GEO04527,2023-07-10 14:57:00,14,0,7,0,Coconut Grove,Doral,25.740146,-80.237742,25.834056,-80.364534,0.362,1
GEO04528,2023-03-15 14:26:00,14,2,3,0,South Beach,Midtown,25.783267,-80.140107,25.805074,-80.18357,0.506,1
GEO04529,2023-10-28 17:03:00,17,5,10,1,Brickell,Coral Gables,25.748506,-80.198181,25.723903,-80.274179,0.716,1
GEO04530,2023-09-03 23:25:00,23,6,9,1,Coral Gables,Doral,25.70976,-80.264727,25.820772,-80.350034,0.551,1
GEO04531,2023-07-23 09:17:00,9,6,7,1,Downtown,Coral Gables,25.774093,-80.211329,25.718755,-80.254897,0.623,1
GEO04532,2023-04-03 10:51:00,10,0,4,0,Aventura,Doral,25.953281,-80.139287,25.818334,-80.354822,0.25,1
GEO04533,2023-05-25 21:11:00,21,3,5,0,Little Havana,Midtown,25.762243,-80.221545,25.813182,-80.19698,0.297,1
GEO04534,2023-09-20 00:49:00,0,2,9,0,Doral,Aventura,25.800263,-80.358708,25.956777,-80.152265,0.428,1
GEO04535,2023-06-07 03:46:00,3,2,6,0,Downtown,Little Havana,25.766053,-80.201917,25.767026,-80.230896,0.378,1
GEO04536,2023-11-04 03:20:00,3,5,11,1,Midtown,Wynwood,25.816517,-80.190791,25.798352,-80.209377,0.489,1
GEO04537,2023-10-27 00:24:00,0,4,10,0,South Beach,Coral Gables,25.779877,-80.126893,25.716452,-80.26521,0.651,1
GEO04538,2023-01-08 05:17:00,5,6,1,1,Midtown,Midtown,25.800798,-80.198241,25.801428,-80.203311,0.398,1
GEO04539,2023-05-03 06:14:00,6,2,5,0,Wynwood,Downtown,25.806483,-80.195402,25.766559,-80.202309,0.364,1
GEO04540,2023-07-03 05:59:00,5,0,7,0,Coral Gables,Brickell,25.72476,-80.282708,25.759327,-80.19649,0.246,1
GEO04541,2023-11-24 17:58:00,17,4,11,0,Little Havana,Midtown,25.764378,-80.229299,25.809938,-80.204628,0.5,1
GEO04542,2023-05-24 00:58:00,0,2,5,0,Brickell,Midtown,25.773487,-80.194424,25.81056,-80.191774,0.558,1
GEO04543,2023-08-15 05:06:00,5,1,8,0,Doral,Brickell,25.832945,-80.35785,25.75382,-80.181455,0.372,1
GEO04544,2023-11-04 04:53:00,4,5,11,1,Coral Gables,Coral Gables,25.709024,-80.264465,25.717835,-80.256704,0.394,1
GEO04545,2023-10-05 05:57:00,5,3,10,0,Downtown,Coral Gables,25.782745,-80.19453,25.711422,-80.264335,0.404,1
GEO04546,2023-04-18 15:54:00,15,1,4,0,Downtown,Wynwood,25.782,-80.190675,25.800316,-80.195854,0.492,1
GEO04547,2023-03-06 11:48:00,11,0,3,0,Midtown,Little Havana,25.809217,-80.196788,25.773847,-80.233825,0.399,1
GEO04548,2023-09-14 01:19:00,1,3,9,0,Doral,Aventura,25.817482,-80.355118,25.94935,-80.144194,0.365,1
GEO04549,2023-04-05 04:02:00,4,2,4,0,Aventura,Little Havana,25.972203,-80.137888,25.759131,-80.230786,0.37,1
GEO04550,2023-01-25 03:36:00,3,2,1,0,South Beach,Downtown,25.786255,-80.131645,25.768736,-80.194367,0.485,1
GEO04551,2023-07-11 19:14:00,19,1,7,0,Downtown,Wynwood,25.77181,-80.197481,25.797759,-80.193894,0.615,1
GEO04552,2023-01-02 01:41:00,1,0,1,0,Brickell,Coral Gables,25.765701,-80.198067,25.725683,-80.254835,0.715,1
GEO04553,2023-08-09 03:24:00,3,2,8,0,Little Havana,Midtown,25.76777,-80.227955,25.808576,-80.194508,0.28,1
GEO04554,2023-07-12 22:45:00,22,2,7,0,Brickell,South Beach,25.747989,-80.194994,25.797907,-80.136856,0.53,1
GEO04555,2023-07-08 11:38:00,11,5,7,1,Coral Gables,South Beach,25.706658,-80.259026,25.790337,-80.132789,0.445,1
GEO04556,2023-10-24 19:51:00,19,1,10,0,Aventura,Midtown,25.958649,-80.135002,25.805157,-80.189979,0.493,1
GEO04557,2023-06-26 23:51:00,23,0,6,0,Brickell,Wynwood,25.75244,-80.198379,25.801257,-80.198432,0.592,1
GEO04558,2023-07-17 20:40:00,20,0,7,0,South Beach,Midtown,25.78391,-80.128006,25.815525,-80.193562,0.303,1
GEO04559,2023-10-01 02:18:00,2,6,10,1,Brickell,Brickell,25.745789,-80.19083,25.744952,-80.190517,0.712,1
GEO04560,2023-08-16 00:50:00,0,2,8,0,Wynwood,Brickell,25.797928,-80.196377,25.762668,-80.194784,0.554,1
GEO04561,2023-06-30 06:43:00,6,4,6,0,Doral,Aventura,25.812712,-80.360804,25.95779,-80.137888,0.28,1
GEO04562,2023-02-11 21:28:00,21,5,2,1,Midtown,Downtown,25.816108,-80.20036,25.776246,-80.192305,0.53,1
GEO04563,2023-08-04 22:27:00,22,4,8,0,South Beach,Coconut Grove,25.802255,-80.132349,25.727118,-80.243108,0.619,1
GEO04564,2023-12-04 15:41:00,15,0,12,0,Coconut Grove,Doral,25.739221,-80.229236,25.825849,-80.353751,0.438,1
GEO04565,2023-02-14 22:41:00,22,1,2,0,Wynwood,Aventura,25.796186,-80.195215,25.946193,-80.137509,0.636,1
GEO04566,2023-07-28 21:04:00,21,4,7,0,Brickell,Little Havana,25.765854,-80.189062,25.77196,-80.231051,0.412,1
GEO04567,2023-05-06 02:43:00,2,5,5,1,South Beach,Midtown,25.783635,-80.129867,25.807475,-80.188329,0.799,1
GEO04568,2023-01-13 12:40:00,12,4,1,0,South Beach,Wynwood,25.790086,-80.133661,25.796639,-80.203432,0.571,1
GEO04569,2023-04-15 10:15:00,10,5,4,1,Coral Gables,Wynwood,25.708823,-80.271785,25.802092,-80.201335,0.364,1
GEO04570,2023-09-06 03:34:00,3,2,9,0,South Beach,South Beach,25.793041,-80.132569,25.79195,-80.135911,0.324,1
GEO04571,2023-07-13 20:33:00,20,3,7,0,South Beach,Little Havana,25.790143,-80.126088,25.76666,-80.224174,0.363,1
GEO04572,2023-07-08 13:14:00,13,5,7,1,Coral Gables,Coral Gables,25.727187,-80.272141,25.716462,-80.271616,0.439,1
GEO04573,2023-05-27 04:38:00,4,5,5,1,Brickell,Midtown,25.751315,-80.183679,25.811875,-80.192545,0.398,1
GEO04574,2023-05-06 18:48:00,18,5,5,1,Aventura,Brickell,25.960476,-80.143644,25.748678,-80.199387,0.536,1
GEO04575,2023-12-24 02:13:00,2,6,12,1,Coral Gables,Aventura,25.704649,-80.275921,25.948693,-80.130397,0.471,1
GEO04576,2023-07-14 19:13:00,19,4,7,0,South Beach,Wynwood,25.779178,-80.125428,25.798413,-80.196834,0.527,1
GEO04577,2023-10-02 22:16:00,22,0,10,0,Coral Gables,Wynwood,25.728514,-80.269325,25.803548,-80.207184,0.4,1
GEO04578,2023-12-16 15:26:00,15,5,12,1,Midtown,Midtown,25.810097,-80.195963,25.806824,-80.196185,0.473,1
GEO04579,2023-03-13 01:06:00,1,0,3,0,Downtown,Little Havana,25.776329,-80.189024,25.764632,-80.226797,0.545,1
GEO04580,2023-08-08 12:18:00,12,1,8,0,Aventura,Brickell,25.961479,-80.145837,25.763291,-80.192006,0.349,1
GEO04581,2023-04-23 11:04:00,11,6,4,1,Midtown,Doral,25.813278,-80.188555,25.828133,-80.362314,0.417,1
GEO04582,2023-05-24 10:22:00,10,2,5,0,South Beach,Aventura,25.790147,-80.127085,25.9624,-80.132634,0.342,1
GEO04583,2023-07-07 21:25:00,21,4,7,0,Wynwood,Downtown,25.800321,-80.206847,25.780065,-80.195528,0.303,1
GEO04584,2023-11-11 15:26:00,15,5,11,1,Aventura,Coral Gables,25.957315,-80.141483,25.715721,-80.278886,0.442,1
GEO04585,2023-08-07 05:10:00,5,0,8,0,Doral,Wynwood,25.822211,-80.356872,25.805073,-80.197321,0.356,1
GEO04586,2023-05-28 22:23:00,22,6,5,1,Little Havana,Midtown,25.76681,-80.229309,25.812093,-80.199205,0.6,1
GEO04587,2023-01-03 13:37:00,13,1,1,0,Brickell,Aventura,25.763689,-80.193787,25.956656,-80.13088,0.459,1
GEO04588,2023-10-01 10:54:00,10,6,10,1,Wynwood,Brickell,25.796021,-80.197436,25.755223,-80.199056,0.509,1
GEO04589,2023-08-04 04:48:00,4,4,8,0,Little Havana,Coconut Grove,25.7609,-80.231832,25.727078,-80.243523,0.34,1
GEO04590,2023-09-10 05:38:00,5,6,9,1,Downtown,South Beach,25.774435,-80.205488,25.794145,-80.14248,0.375,1
GEO04591,2023-04-21 08:43:00,8,4,4,0,Little Havana,Coconut Grove,25.767065,-80.234412,25.727515,-80.241578,0.54,1
GEO04592,2023-02-07 04:36:00,4,1,2,0,Coconut Grove,Coconut Grove,25.73383,-80.241422,25.728369,-80.236452,0.377,1
GEO04593,2023-12-03 11:57:00,11,6,12,1,Coral Gables,Doral,25.723298,-80.267831,25.819628,-80.335272,0.413,1
GEO04594,2023-12-20 22:42:00,22,2,12,0,South Beach,Downtown,25.795423,-80.126238,25.775864,-80.193725,0.797,1
GEO04595,2023-03-12 11:07:00,11,6,3,1,Coral Gables,Coconut Grove,25.713876,-80.264198,25.733325,-80.240671,0.493,1
GEO04596,2023-04-15 07:41:00,7,5,4,1,Brickell,Coconut Grove,25.759423,-80.191019,25.733652,-80.241437,0.536,1
GEO04597,2023-10-12 21:53:00,21,3,10,0,Wynwood,Aventura,25.804064,-80.193138,25.945138,-80.133722,0.465,1
GEO04598,2023-05-05 06:28:00,6,4,5,0,Little Havana,Brickell,25.778573,-80.226768,25.757004,-80.194159,0.336,1
GEO04599,2023-12-24 22:17:00,22,6,12,1,South Beach,Aventura,25.784148,-80.121494,25.95741,-80.137185,1.0,1
GEO04600,2023-04-11 13:40:00,13,1,4,0,South Beach,Doral,25.786639,-80.149195,25.828126,-80.371491,0.423,1
GEO04601,2023-09-24 13:12:00,13,6,9,1,Coral Gables,Brickell,25.728571,-80.270239,25.754074,-80.200478,0.435,1
GEO04602,2023-03-19 00:52:00,0,6,3,1,Wynwood,Brickell,25.800937,-80.197122,25.766078,-80.187525,0.85,1
GEO04603,2023-05-30 16:58:00,16,1,5,0,Aventura,Little Havana,25.958449,-80.140429,25.770734,-80.230502,0.405,1
GEO04604,2023-10-06 06:13:00,6,4,10,0,Little Havana,Wynwood,25.762594,-80.22663,25.797561,-80.198475,0.361,1
GEO04605,2023-12-12 18:24:00,18,1,12,0,Doral,Coconut Grove,25.814465,-80.360718,25.728108,-80.231746,0.591,1
GEO04606,2023-07-27 15:46:00,15,3,7,0,Brickell,Doral,25.760742,-80.189469,25.808638,-80.352606,0.408,1
GEO04607,2023-01-05 10:40:00,10,3,1,0,Midtown,Downtown,25.808469,-80.194307,25.771811,-80.197189,0.435,1
GEO04608,2023-05-27 13:56:00,13,5,5,1,Midtown,Downtown,25.807111,-80.195024,25.771264,-80.189594,0.529,1
GEO04609,2023-08-03 08:36:00,8,3,8,0,Coral Gables,Aventura,25.728757,-80.263389,25.951448,-80.134507,0.408,1
GEO04610,2023-04-07 04:16:00,4,4,4,0,Wynwood,Doral,25.808991,-80.205046,25.826761,-80.350156,0.323,1
GEO04611,2023-02-17 18:59:00,18,4,2,0,Little Havana,South Beach,25.763556,-80.228367,25.79688,-80.130391,0.679,1
GEO04612,2023-12-01 00:04:00,0,4,12,0,Downtown,Aventura,25.783721,-80.201013,25.954953,-80.141827,0.612,1
GEO04613,2023-12-29 20:03:00,20,4,12,0,Brickell,South Beach,25.762823,-80.183548,25.781789,-80.132758,0.444,1
GEO04614,2023-01-19 09:16:00,9,3,1,0,Midtown,Downtown,25.810491,-80.197616,25.77458,-80.200345,0.559,1
GEO04615,2023-02-01 08:15:00,8,2,2,0,Brickell,Wynwood,25.759691,-80.189278,25.804189,-80.197195,0.526,1
GEO04616,2023-06-24 02:43:00,2,5,6,1,Wynwood,Aventura,25.787505,-80.198014,25.955998,-80.127134,0.756,1
GEO04617,2023-09-25 20:41:00,20,0,9,0,Coral Gables,Little Havana,25.713523,-80.27719,25.774468,-80.229193,0.256,1
GEO04618,2023-06-08 14:20:00,14,3,6,0,Aventura,Midtown,25.956493,-80.148093,25.806576,-80.199632,0.295,1
GEO04619,2023-01-22 19:40:00,19,6,1,1,Downtown,South Beach,25.776827,-80.208512,25.794922,-80.124119,0.712,1
GEO04620,2023-06-12 12:18:00,12,0,6,0,Aventura,Little Havana,25.96675,-80.150781,25.774055,-80.227412,0.343,1
GEO04621,2023-08-19 17:16:00,17,5,8,1,Brickell,Doral,25.75248,-80.19186,25.821361,-80.360253,0.689,1
GEO04622,2023-03-21 14:50:00,14,1,3,0,South Beach,Little Havana,25.792035,-80.124189,25.761559,-80.232442,0.409,1
GEO04623,2023-10-14 20:45:00,20,5,10,1,Midtown,Midtown,25.814766,-80.192986,25.810534,-80.202187,0.496,1
GEO04624,2023-02-24 11:33:00,11,4,2,0,Coral Gables,Midtown,25.700188,-80.268361,25.810412,-80.201647,0.358,1
GEO04625,2023-09-22 13:07:00,13,4,9,0,South Beach,Coral Gables,25.782021,-80.135291,25.735669,-80.2814,0.369,1
GEO04626,2023-07-17 14:22:00,14,0,7,0,South Beach,Coconut Grove,25.786608,-80.129377,25.728921,-80.226912,0.299,1
GEO04627,2023-04-14 21:12:00,21,4,4,0,Aventura,Wynwood,25.953974,-80.139953,25.792297,-80.198176,0.407,1
GEO04628,2023-01-22 23:20:00,23,6,1,1,Coral Gables,South Beach,25.728279,-80.269231,25.781363,-80.120024,0.602,1
GEO04629,2023-10-02 06:23:00,6,0,10,0,Coconut Grove,Wynwood,25.722536,-80.228806,25.797735,-80.205811,0.345,1
GEO04630,2023-10-29 11:27:00,11,6,10,1,Downtown,Coral Gables,25.784659,-80.194666,25.721869,-80.268674,0.478,1
GEO04631,2023-05-07 18:41:00,18,6,5,1,Downtown,Aventura,25.772427,-80.199379,25.951564,-80.140821,0.636,1
GEO04632,2023-08-28 22:30:00,22,0,8,0,Wynwood,Brickell,25.799919,-80.199264,25.764191,-80.197175,0.676,1
GEO04633,2023-12-15 10:34:00,10,4,12,0,Coconut Grove,South Beach,25.737298,-80.230202,25.791719,-80.135687,0.342,1
GEO04634,2023-01-03 06:00:00,6,1,1,0,Brickell,Wynwood,25.760001,-80.189698,25.798884,-80.200157,0.368,1
GEO04635,2023-08-25 05:30:00,5,4,8,0,Midtown,South Beach,25.807627,-80.194783,25.807348,-80.132469,0.331,1
GEO04636,2023-10-14 20:14:00,20,5,10,1,Coconut Grove,Little Havana,25.735877,-80.235313,25.775142,-80.231003,0.406,1
GEO04637,2023-12-30 01:10:00,1,5,12,1,Wynwood,Downtown,25.799175,-80.202015,25.773979,-80.197346,0.882,1
GEO04638,2023-10-06 14:52:00,14,4,10,0,Coral Gables,Downtown,25.716094,-80.267813,25.774803,-80.196721,0.339,1
GEO04639,2023-10-16 15:08:00,15,0,10,0,Wynwood,Downtown,25.801533,-80.205552,25.771973,-80.19375,0.385,1
GEO04640,2023-04-25 17:55:00,17,1,4,0,Wynwood,Wynwood,25.797664,-80.195223,25.792944,-80.192773,0.553,1
GEO04641,2023-09-05 15:30:00,15,1,9,0,Doral,Coral Gables,25.822557,-80.371697,25.71955,-80.258372,0.448,1
GEO04642,2023-03-03 16:18:00,16,4,3,0,Midtown,Brickell,25.80793,-80.191303,25.755836,-80.191725,0.392,1
GEO04643,2023-07-19 06:00:00,6,2,7,0,Coral Gables,Coral Gables,25.729038,-80.270232,25.719141,-80.267042,0.267,1
GEO04644,2023-08-15 02:09:00,2,1,8,0,Wynwood,South Beach,25.796568,-80.185977,25.79658,-80.136061,0.538,1
GEO04645,2023-05-23 04:12:00,4,1,5,0,South Beach,Aventura,25.794799,-80.130698,25.954594,-80.136729,0.376,1
GEO04646,2023-01-27 11:47:00,11,4,1,0,Coral Gables,Doral,25.710561,-80.27072,25.824683,-80.350872,0.37,1
GEO04647,2023-12-21 21:28:00,21,3,12,0,Downtown,Wynwood,25.777879,-80.198511,25.805217,-80.19418,0.44,1
GEO04648,2023-10-24 18:40:00,18,1,10,0,Doral,Little Havana,25.817133,-80.355277,25.769733,-80.220107,0.627,1
GEO04649,2023-08-11 11:49:00,11,4,8,0,Downtown,Coconut Grove,25.776997,-80.195928,25.738457,-80.253068,0.278,1
GEO04650,2023-01-21 19:39:00,19,5,1,1,Wynwood,Little Havana,25.803328,-80.198957,25.762062,-80.226923,0.762,1
GEO04651,2023-05-01 06:18:00,6,0,5,0,Aventura,Midtown,25.96256,-80.145316,25.807165,-80.199634,0.353,1
GEO04652,2023-03-24 09:08:00,9,4,3,0,Coral Gables,South Beach,25.733075,-80.256283,25.78708,-80.128519,0.545,1
GEO04653,2023-08-23 19:12:00,19,2,8,0,Coconut Grove,Midtown,25.726876,-80.238542,25.805561,-80.193633,0.419,1
GEO04654,2023-02-15 18:04:00,18,2,2,0,Wynwood,Aventura,25.803613,-80.200503,25.950052,-80.135554,0.637,1
GEO04655,2023-11-16 22:00:00,22,3,11,0,Midtown,Midtown,25.803438,-80.191,25.808114,-80.198493,0.609,1
GEO04656,2023-12-10 07:26:00,7,6,12,1,Doral,Doral,25.821871,-80.358975,25.812394,-80.357483,0.554,1
GEO04657,2023-06-18 01:47:00,1,6,6,1,Brickell,Wynwood,25.764326,-80.185329,25.806758,-80.199287,0.73,1
GEO04658,2023-03-19 13:00:00,13,6,3,1,Little Havana,Coral Gables,25.765641,-80.227215,25.70755,-80.261514,0.494,1
GEO04659,2023-04-17 21:16:00,21,0,4,0,South Beach,Doral,25.790111,-80.136147,25.817922,-80.347633,0.304,1
GEO04660,2023-11-03 14:55:00,14,4,11,0,Aventura,South Beach,25.970851,-80.131966,25.780097,-80.131401,0.308,1
GEO04661,2023-05-28 16:32:00,16,6,5,1,Coral Gables,South Beach,25.71861,-80.269644,25.784872,-80.135996,0.432,1
GEO04662,2023-02-25 09:36:00,9,5,2,1,Downtown,Coconut Grove,25.768305,-80.204221,25.722947,-80.22412,0.637,1
GEO04663,2023-07-16 07:57:00,7,6,7,1,Wynwood,Coral Gables,25.799123,-80.194341,25.732135,-80.273252,0.668,1
GEO04664,2023-11-21 12:54:00,12,1,11,0,Wynwood,Coral Gables,25.810626,-80.201731,25.724539,-80.260335,0.447,1
GEO04665,2023-01-12 06:05:00,6,3,1,0,Doral,Coral Gables,25.816169,-80.351491,25.723332,-80.265889,0.332,1
GEO04666,2023-12-21 04:52:00,4,3,12,0,South Beach,Coconut Grove,25.792895,-80.129022,25.730554,-80.2279,0.436,1
GEO04667,2023-05-16 18:57:00,18,1,5,0,Coral Gables,Wynwood,25.726842,-80.275107,25.796917,-80.204725,0.51,1
GEO04668,2023-01-21 01:44:00,1,5,1,1,Coconut Grove,Doral,25.743206,-80.24052,25.822768,-80.366661,0.693,1
GEO04669,2023-03-14 00:34:00,0,1,3,0,Wynwood,Wynwood,25.800892,-80.198518,25.807386,-80.201581,0.815,1
GEO04670,2023-01-09 10:05:00,10,0,1,0,Midtown,Doral,25.808778,-80.193169,25.823436,-80.354957,0.309,1
GEO04671,2023-06-23 08:13:00,8,4,6,0,South Beach,South Beach,25.785053,-80.12297,25.785666,-80.124657,0.559,1
GEO04672,2023-02-28 12:41:00,12,1,2,0,Aventura,South Beach,25.963031,-80.139797,25.781645,-80.13148,0.376,1
GEO04673,2023-11-27 22:46:00,22,0,11,0,Little Havana,Downtown,25.761262,-80.230579,25.774704,-80.202145,0.51,1
GEO04674,2023-12-02 06:24:00,6,5,12,1,South Beach,Doral,25.7862,-80.131031,25.812317,-80.357087,0.889,1
GEO04675,2023-01-20 18:03:00,18,4,1,0,Wynwood,Aventura,25.812126,-80.208556,25.960131,-80.134163,0.697,1
GEO04676,2023-05-01 02:35:00,2,0,5,0,Wynwood,Midtown,25.792083,-80.206122,25.814485,-80.196714,0.516,1
GEO04677,2023-09-30 01:11:00,1,5,9,1,Doral,Coral Gables,25.813395,-80.350523,25.721063,-80.273524,0.373,1
GEO04678,2023-12-24 08:04:00,8,6,12,1,Aventura,South Beach,25.960131,-80.151041,25.796388,-80.136499,0.586,1
GEO04679,2023-11-15 23:14:00,23,2,11,0,Coconut Grove,Aventura,25.731582,-80.239229,25.957799,-80.142108,0.506,1
GEO04680,2023-08-16 13:27:00,13,2,8,0,Coconut Grove,Midtown,25.739196,-80.248169,25.808769,-80.197917,0.342,1
GEO04681,2023-07-21 05:34:00,5,4,7,0,Coconut Grove,Coconut Grove,25.74616,-80.244109,25.718145,-80.229325,0.303,1
GEO04682,2023-02-12 04:08:00,4,6,2,1,Downtown,Brickell,25.775288,-80.19872,25.760551,-80.196616,0.528,1
GEO04683,2023-10-20 09:49:00,9,4,10,0,Little Havana,Doral,25.766532,-80.232928,25.820847,-80.343639,0.527,1
GEO04684,2023-08-23 00:55:00,0,2,8,0,Little Havana,Doral,25.779963,-80.239101,25.805841,-80.345371,0.527,1
GEO04685,2023-02-07 02:02:00,2,1,2,0,Brickell,Aventura,25.763344,-80.198251,25.949924,-80.140994,0.694,1
GEO04686,2023-12-12 23:15:00,23,1,12,0,South Beach,Aventura,25.778697,-80.117829,25.954357,-80.126697,0.757,1
GEO04687,2023-03-13 03:35:00,3,0,3,0,South Beach,Aventura,25.786843,-80.139777,25.954243,-80.133037,0.425,1
GEO04688,2023-11-07 07:30:00,7,1,11,0,Brickell,Midtown,25.762239,-80.189483,25.812332,-80.200258,0.369,1
GEO04689,2023-02-23 12:51:00,12,3,2,0,Coral Gables,Midtown,25.739266,-80.262415,25.812686,-80.187475,0.392,1
GEO04690,2023-02-20 16:31:00,16,0,2,0,Little Havana,Downtown,25.772388,-80.231692,25.774108,-80.182741,0.445,1
GEO04691,2023-03-06 21:33:00,21,0,3,0,Midtown,Midtown,25.81068,-80.198736,25.814408,-80.196492,0.347,1
GEO04692,2023-10-06 16:57:00,16,4,10,0,Coconut Grove,Wynwood,25.737223,-80.238559,25.797496,-80.199164,0.245,1
GEO04693,2023-12-02 12:56:00,12,5,12,1,Coral Gables,Brickell,25.720222,-80.268303,25.756247,-80.190746,0.443,1
GEO04694,2023-04-05 13:27:00,13,2,4,0,Aventura,Coconut Grove,25.96246,-80.140285,25.72057,-80.250734,0.329,1
GEO04695,2023-12-20 16:00:00,16,2,12,0,Brickell,Wynwood,25.760893,-80.196225,25.808317,-80.201962,0.443,1
GEO04696,2023-06-16 05:11:00,5,4,6,0,Wynwood,South Beach,25.799954,-80.204866,25.806943,-80.138839,0.299,1
