lat,lon,hour,demand,neighborhood
25.81,-80.355,12,0.286,Doral
25.81,-80.35,12,0.288,Doral
25.81,-80.345,12,0.222,Doral
25.81,-80.34,12,0.215,Doral
25.81,-80.335,12,0.15,Doral
25.81,-80.33,12,0.112,Doral
25.81,-80.325,12,0.075,Doral
25.81,-80.32,12,0.034,Doral
25.81,-80.315,12,0.0,Doral
25.81,-80.31,12,0.0,Doral
25.81,-80.305,12,0.0,Doral
25.81,-80.3,12,0.0,Doral
25.81,-80.27,12,0.0,Little Havana
25.81,-80.265,12,0.0,Little Havana
25.81,-80.26,12,0.0,Little Havana
25.81,-80.255,12,0.0,Little Havana
25.81,-80.25,12,0.0,Little Havana
25.81,-80.245,12,0.0,Little Havana
25.81,-80.24,12,0.0,Wynwood
25.81,-80.235,12,0.051,Wynwood
25.81,-80.23,12,0.114,Wynwood
25.81,-80.225,12,0.163,Wynwood
25.81,-80.22,12,0.341,Wynwood
25.81,-80.215,12,0.333,Wynwood
25.81,-80.21,12,0.388,Wynwood
25.81,-80.205,12,0.398,Midtown
25.81,-80.2,12,0.387,Midtown
25.81,-80.195,12,0.514,Midtown
25.81,-80.19,12,0.388,Midtown
25.81,-80.185,12,0.332,Midtown
25.81,-80.18,12,0.303,Midtown
25.81,-80.175,12,0.254,Midtown
25.81,-80.17,12,0.172,Midtown
25.81,-80.165,12,0.118,Midtown
25.81,-80.16,12,0.062,Midtown
25.81,-80.155,12,0.187,South Beach
25.81,-80.15,12,0.186,South Beach
25.81,-80.145,12,0.244,South Beach
25.81,-80.14,12,0.269,South Beach
25.81,-80.135,12,0.305,South Beach
25.81,-80.13,12,0.302,South Beach
25.81,-80.125,12,0.415,South Beach
25.81,-80.12,12,0.307,South Beach
25.81,-80.115,12,0.229,South Beach
25.81,-80.11,12,0.182,South Beach
25.815,-80.37,12,0.253,Doral
25.815,-80.365,12,0.278,Doral
25.815,-80.36,12,0.301,Doral
25.815,-80.355,12,0.336,Doral
25.815,-80.35,12,0.375,Doral
25.815,-80.345,12,0.302,Doral
25.815,-80.34,12,0.261,Doral
25.815,-80.335,12,0.192,Doral
25.815,-80.33,12,0.129,Doral
25.815,-80.325,12,0.089,Doral
25.815,-80.32,12,0.047,Doral
25.815,-80.315,12,0.0,Doral
25.815,-80.31,12,0.0,Doral
25.815,-80.305,12,0.0,Doral
25.815,-80.3,12,0.0,Doral
25.815,-80.26,12,0.0,Little Havana
25.815,-80.255,12,0.0,Little Havana
25.815,-80.25,12,0.0,Wynwood
25.815,-80.245,12,0.0,Wynwood
25.815,-80.24,12,0.0,Wynwood
25.815,-80.235,12,0.025,Wynwood
25.815,-80.23,12,0.131,Wynwood
25.815,-80.225,12,0.161,Wynwood
25.815,-80.22,12,0.218,Wynwood
25.815,-80.215,12,0.213,Midtown
25.815,-80.21,12,0.296,Midtown
25.815,-80.205,12,0.39,Midtown
25.815,-80.2,12,0.38,Midtown
25.815,-80.195,12,0.341,Midtown
25.815,-80.19,12,0.421,Midtown
25.815,-80.185,12,0.352,Midtown
25.815,-80.18,12,0.317,Midtown
25.815,-80.175,12,0.293,Midtown
25.815,-80.17,12,0.159,Midtown
25.815,-80.165,12,0.112,Midtown
25.815,-80.16,12,0.062,Midtown
25.815,-80.155,12,0.074,South Beach
25.815,-80.15,12,0.125,South Beach
25.815,-80.145,12,0.185,South Beach
25.815,-80.14,12,0.212,South Beach
25.815,-80.135,12,0.338,South Beach
25.815,-80.13,12,0.202,South Beach
25.815,-80.125,12,0.224,South Beach
25.815,-80.12,12,0.207,South Beach
25.815,-80.115,12,0.182,South Beach
25.815,-80.11,12,0.123,South Beach
25.82,-80.37,12,0.295,Doral
25.82,-80.365,12,0.307,Doral
25.82,-80.36,12,0.373,Doral
25.82,-80.355,12,0.377,Doral
25.82,-80.35,12,0.336,Doral
25.82,-80.345,12,0.262,Doral
25.82,-80.34,12,0.223,Doral
25.82,-80.335,12,0.208,Doral
25.82,-80.33,12,0.127,Doral
25.82,-80.325,12,0.087,Doral
25.82,-80.32,12,0.053,Doral
25.82,-80.315,12,0.0,Doral
25.82,-80.31,12,0.0,Doral
25.82,-80.305,12,0.0,Doral
25.82,-80.3,12,0.0,Doral
25.82,-80.255,12,0.0,Wynwood
25.82,-80.25,12,0.0,Wynwood
25.82,-80.245,12,0.0,Wynwood
25.82,-80.24,12,0.0,Wynwood
25.82,-80.235,12,0.0,Wynwood
25.82,-80.23,12,0.054,Wynwood
25.82,-80.225,12,0.088,Midtown
25.82,-80.22,12,0.175,Midtown
25.82,-80.215,12,0.178,Midtown
25.82,-80.21,12,0.226,Midtown
25.82,-80.205,12,0.311,Midtown
25.82,-80.2,12,0.389,Midtown
25.82,-80.195,12,0.359,Midtown
25.82,-80.19,12,0.375,Midtown
25.82,-80.185,12,0.299,Midtown
25.82,-80.18,12,0.238,Midtown
25.82,-80.175,12,0.25,Midtown
25.82,-80.17,12,0.158,Midtown
25.82,-80.165,12,0.113,Midtown
25.82,-80.16,12,0.046,Midtown
25.82,-80.155,12,0.036,South Beach
25.82,-80.15,12,0.077,South Beach
25.82,-80.145,12,0.118,South Beach
25.82,-80.14,12,0.132,South Beach
25.82,-80.135,12,0.245,South Beach
25.82,-80.13,12,0.197,South Beach
25.82,-80.125,12,0.182,South Beach
25.82,-80.12,12,0.143,South Beach
25.82,-80.115,12,0.103,South Beach
25.82,-80.11,12,0.073,South Beach
25.825,-80.37,12,0.241,Doral
25.825,-80.365,12,0.311,Doral
25.825,-80.36,12,0.234,Doral
25.825,-80.355,12,0.293,Doral
25.825,-80.35,12,0.358,Doral
25.825,-80.345,12,0.198,Doral
25.825,-80.34,12,0.256,Doral
25.825,-80.335,12,0.192,Doral
25.825,-80.33,12,0.141,Doral
25.825,-80.325,12,0.094,Doral
25.825,-80.32,12,0.033,Doral
25.825,-80.315,12,0.0,Doral
25.825,-80.31,12,0.0,Doral
25.825,-80.305,12,0.0,Doral
25.825,-80.3,12,0.0,Doral
25.825,-80.25,12,0.0,Wynwood
25.825,-80.245,12,0.0,Wynwood
25.825,-80.24,12,0.0,Wynwood
25.825,-80.235,12,0.0,Midtown
25.825,-80.23,12,0.025,Midtown
25.825,-80.225,12,0.076,Midtown
25.825,-80.22,12,0.133,Midtown
25.825,-80.215,12,0.164,Midtown
25.825,-80.21,12,0.244,Midtown
25.825,-80.205,12,0.263,Midtown
25.825,-80.2,12,0.29,Midtown
25.825,-80.195,12,0.256,Midtown
25.825,-80.19,12,0.301,Midtown
25.825,-80.185,12,0.25,Midtown
25.825,-80.18,12,0.211,Midtown
25.825,-80.175,12,0.157,Midtown
25.825,-80.17,12,0.131,Midtown
25.825,-80.165,12,0.073,Midtown
25.825,-80.16,12,0.018,Midtown
25.825,-80.155,12,0.0,South Beach
25.825,-80.15,12,0.004,South Beach
25.825,-80.145,12,0.046,South Beach
25.825,-80.14,12,0.07,South Beach
25.825,-80.135,12,0.083,South Beach
25.825,-80.13,12,0.09,South Beach
25.825,-80.125,12,0.077,South Beach
25.825,-80.12,12,0.067,South Beach
25.825,-80.115,12,0.055,South Beach
25.825,-80.11,12,0.005,South Beach
25.83,-80.37,12,0.235,Doral
25.83,-80.365,12,0.216,Doral
25.83,-80.36,12,0.252,Doral
25.83,-80.355,12,0.365,Doral
25.83,-80.35,12,0.224,Doral
25.83,-80.345,12,0.241,Doral
25.83,-80.34,12,0.209,Doral
25.83,-80.335,12,0.162,Doral
25.83,-80.33,12,0.094,Doral
25.83,-80.325,12,0.085,Doral
25.83,-80.32,12,0.027,Doral
25.83,-80.315,12,0.0,Doral
25.83,-80.31,12,0.0,Doral
25.83,-80.305,12,0.0,Doral
25.83,-80.3,12,0.0,Doral
25.83,-80.25,12,0.0,Wynwood
25.83,-80.245,12,0.0,Midtown
25.83,-80.24,12,0.0,Midtown
25.83,-80.235,12,0.0,Midtown
25.83,-80.23,12,0.0,Midtown
25.83,-80.225,12,0.048,Midtown
25.83,-80.22,12,0.091,Midtown
25.83,-80.215,12,0.153,Midtown
25.83,-80.21,12,0.173,Midtown
25.83,-80.205,12,0.232,Midtown
25.83,-80.2,12,0.256,Midtown
25.83,-80.195,12,0.26,Midtown
25.83,-80.19,12,0.238,Midtown
25.83,-80.185,12,0.202,Midtown
25.83,-80.18,12,0.198,Midtown
25.83,-80.175,12,0.141,Midtown
25.83,-80.17,12,0.081,Midtown
25.83,-80.165,12,0.051,Midtown
25.83,-80.16,12,0.0,Midtown
25.83,-80.155,12,0.0,Midtown
25.83,-80.15,12,0.0,South Beach
25.83,-80.145,12,0.0,South Beach
25.83,-80.14,12,0.0,South Beach
25.83,-80.135,12,0.006,South Beach
25.83,-80.13,12,0.011,South Beach
25.83,-80.125,12,0.006,South Beach
25.83,-80.12,12,0.0,South Beach
25.83,-80.115,12,0.0,South Beach
25.83,-80.11,12,0.0,South Beach
25.835,-80.37,12,0.205,Doral
25.835,-80.365,12,0.232,Doral
25.835,-80.36,12,0.259,Doral
25.835,-80.355,12,0.23,Doral
25.835,-80.35,12,0.234,Doral
25.835,-80.345,12,0.239,Doral
25.835,-80.34,12,0.135,Doral
25.835,-80.335,12,0.153,Doral
25.835,-80.33,12,0.084,Doral
25.835,-80.325,12,0.05,Doral
25.835,-80.32,12,0.012,Doral
25.835,-80.315,12,0.0,Doral
25.835,-80.31,12,0.0,Doral
25.835,-80.305,12,0.0,Doral
25.835,-80.3,12,0.0,Doral
25.835,-80.245,12,0.0,Midtown
25.835,-80.24,12,0.0,Midtown
25.835,-80.235,12,0.0,Midtown
25.835,-80.23,12,0.0,Midtown
25.835,-80.225,12,0.013,Midtown
25.835,-80.22,12,0.067,Midtown
25.835,-80.215,12,0.112,Midtown
25.835,-80.21,12,0.139,Midtown
25.835,-80.205,12,0.145,Midtown
25.835,-80.2,12,0.172,Midtown
25.835,-80.195,12,0.206,Midtown
25.835,-80.19,12,0.197,Midtown
25.835,-80.185,12,0.138,Midtown
25.835,-80.18,12,0.125,Midtown
25.835,-80.175,12,0.096,Midtown
25.835,-80.17,12,0.057,Midtown
25.835,-80.165,12,0.012,Midtown
25.835,-80.16,12,0.0,Midtown
25.835,-80.155,12,0.0,Midtown
25.835,-80.15,12,0.0,South Beach
25.835,-80.145,12,0.0,South Beach
25.835,-80.14,12,0.0,South Beach
25.835,-80.135,12,0.0,South Beach
25.835,-80.13,12,0.0,South Beach
25.835,-80.125,12,0.0,South Beach
25.835,-80.12,12,0.0,South Beach
25.835,-80.115,12,0.0,South Beach
25.835,-80.11,12,0.0,South Beach
25.84,-80.37,12,0.127,Doral
25.84,-80.365,12,0.125,Doral
25.84,-80.36,12,0.22,Doral
25.84,-80.355,12,0.162,Doral
25.84,-80.35,12,0.216,Doral
25.84,-80.345,12,0.194,Doral
25.84,-80.34,12,0.124,Doral
25.84,-80.335,12,0.104,Doral
25.84,-80.33,12,0.061,Doral
25.84,-80.325,12,0.026,Doral
25.84,-80.32,12,0.0,Doral
25.84,-80.315,12,0.0,Doral
25.84,-80.31,12,0.0,Doral
25.84,-80.305,12,0.0,Doral
25.84,-80.3,12,0.0,Doral
25.84,-80.245,12,0.0,Midtown
25.84,-80.24,12,0.0,Midtown
25.84,-80.235,12,0.0,Midtown
25.84,-80.23,12,0.0,Midtown
25.84,-80.225,12,0.0,Midtown
25.84,-80.22,12,0.011,Midtown
25.84,-80.215,12,0.045,Midtown
25.84,-80.21,12,0.08,Midtown
25.84,-80.205,12,0.1,Midtown
25.84,-80.2,12,0.102,Midtown
25.84,-80.195,12,0.14,Midtown
25.84,-80.19,12,0.117,Midtown
25.84,-80.185,12,0.081,Midtown
25.84,-80.18,12,0.078,Midtown
25.84,-80.175,12,0.045,Midtown
25.84,-80.17,12,0.01,Midtown
25.84,-80.165,12,0.0,Midtown
25.84,-80.16,12,0.0,Midtown
25.84,-80.155,12,0.0,Midtown
25.84,-80.15,12,0.0,South Beach
25.84,-80.145,12,0.0,South Beach
25.84,-80.14,12,0.0,South Beach
25.84,-80.135,12,0.0,South Beach
25.84,-80.13,12,0.0,South Beach
25.84,-80.125,12,0.0,South Beach
25.84,-80.12,12,0.0,South Beach
25.84,-80.115,12,0.0,South Beach
25.84,-80.11,12,0.0,South Beach
25.845,-80.37,12,0.099,Doral
25.845,-80.365,12,0.128,Doral
25.845,-80.36,12,0.129,Doral
25.845,-80.355,12,0.146,Doral
25.845,-80.35,12,0.159,Doral
25.845,-80.345,12,0.104,Doral
25.845,-80.34,12,0.112,Doral
25.845,-80.335,12,0.066,Doral
25.845,-80.33,12,0.035,Doral
25.845,-80.325,12,0.002,Doral
25.845,-80.32,12,0.0,Doral
25.845,-80.315,12,0.0,Doral
25.845,-80.31,12,0.0,Doral
25.845,-80.305,12,0.0,Doral
25.845,-80.24,12,0.0,Midtown
25.845,-80.235,12,0.0,Midtown
25.845,-80.23,12,0.0,Midtown
25.845,-80.225,12,0.0,Midtown
25.845,-80.22,12,0.0,Midtown
25.845,-80.215,12,0.0,Midtown
25.845,-80.21,12,0.021,Midtown
25.845,-80.205,12,0.046,Midtown
25.845,-80.2,12,0.058,Midtown
25.845,-80.195,12,0.064,Midtown
25.845,-80.19,12,0.055,Midtown
25.845,-80.185,12,0.04,Midtown
25.845,-80.18,12,0.021,Midtown
25.845,-80.175,12,0.0,Midtown
25.845,-80.17,12,0.0,Midtown
25.845,-80.165,12,0.0,Midtown
25.845,-80.16,12,0.0,Midtown
25.845,-80.155,12,0.0,Midtown
25.845,-80.15,12,0.0,Midtown
25.845,-80.145,12,0.0,South Beach
25.845,-80.14,12,0.0,South Beach
25.845,-80.135,12,0.0,South Beach
25.845,-80.13,12,0.0,South Beach
25.845,-80.125,12,0.0,South Beach
25.845,-80.12,12,0.0,South Beach
25.845,-80.115,12,0.0,South Beach
25.845,-80.11,12,0.0,South Beach
25.85,-80.37,12,0.063,Doral
25.85,-80.365,12,0.061,Doral
25.85,-80.36,12,0.08,Doral
25.85,-80.355,12,0.102,Doral
25.85,-80.35,12,0.069,Doral
25.85,-80.345,12,0.078,Doral
25.85,-80.34,12,0.059,Doral
25.85,-80.335,12,0.029,Doral
25.85,-80.33,12,0.002,Doral
25.85,-80.325,12,0.0,Doral
25.85,-80.32,12,0.0,Doral
25.85,-80.315,12,0.0,Doral
25.85,-80.31,12,0.0,Doral
25.85,-80.305,12,0.0,Doral
25.85,-80.235,12,0.0,Midtown
25.85,-80.23,12,0.0,Midtown
25.85,-80.225,12,0.0,Midtown
25.85,-80.22,12,0.0,Midtown
25.85,-80.215,12,0.0,Midtown
25.85,-80.21,12,0.0,Midtown
25.85,-80.205,12,0.0,Midtown
25.85,-80.2,12,0.0,Midtown
25.85,-80.195,12,0.0,Midtown
25.85,-80.19,12,0.0,Midtown
25.85,-80.185,12,0.0,Midtown
25.85,-80.18,12,0.0,Midtown
25.85,-80.175,12,0.0,Midtown
25.85,-80.17,12,0.0,Midtown
25.85,-80.165,12,0.0,Midtown
25.85,-80.16,12,0.0,Midtown
25.85,-80.155,12,0.0,Midtown
25.85,-80.135,12,0.0,South Beach
25.85,-80.13,12,0.0,South Beach
25.85,-80.125,12,0.0,South Beach
25.855,-80.37,12,0.015,Doral
25.855,-80.365,12,0.035,Doral
25.855,-80.36,12,0.038,Doral
25.855,-80.355,12,0.049,Doral
25.855,-80.35,12,0.036,Doral
25.855,-80.345,12,0.032,Doral
25.855,-80.34,12,0.011,Doral
25.855,-80.335,12,0.0,Doral
25.855,-80.33,12,0.0,Doral
25.855,-80.325,12,0.0,Doral
25.855,-80.32,12,0.0,Doral
25.855,-80.315,12,0.0,Doral
25.855,-80.31,12,0.0,Doral
25.855,-80.23,12,0.0,Midtown
25.855,-80.225,12,0.0,Midtown
25.855,-80.22,12,0.0,Midtown
25.855,-80.215,12,0.0,Midtown
25.855,-80.21,12,0.0,Midtown
25.855,-80.205,12,0.0,Midtown
25.855,-80.2,12,0.0,Midtown
25.855,-80.195,12,0.0,Midtown
25.855,-80.19,12,0.0,Midtown
25.855,-80.185,12,0.0,Midtown
25.855,-80.18,12,0.0,Midtown
25.855,-80.175,12,0.0,Midtown
25.855,-80.17,12,0.0,Midtown
25.855,-80.165,12,0.0,Midtown
25.855,-80.16,12,0.0,Midtown
25.86,-80.37,12,0.0,Doral
25.86,-80.365,12,0.0,Doral
25.86,-80.36,12,0.0,Doral
25.86,-80.355,12,0.0,Doral
25.86,-80.35,12,0.0,Doral
25.86,-80.345,12,0.0,Doral
25.86,-80.34,12,0.0,Doral
25.86,-80.335,12,0.0,Doral
25.86,-80.33,12,0.0,Doral
25.86,-80.325,12,0.0,Doral
25.86,-80.32,12,0.0,Doral
25.86,-80.315,12,0.0,Doral
25.86,-80.225,12,0.0,Midtown
25.86,-80.22,12,0.0,Midtown
25.86,-80.215,12,0.0,Midtown
25.86,-80.21,12,0.0,Midtown
25.86,-80.205,12,0.0,Midtown
25.86,-80.2,12,0.0,Midtown
25.86,-80.195,12,0.0,Midtown
25.86,-80.19,12,0.0,Midtown
25.86,-80.185,12,0.0,Midtown
25.86,-80.18,12,0.0,Midtown
25.86,-80.175,12,0.0,Midtown
25.86,-80.17,12,0.0,Midtown
25.86,-80.165,12,0.0,Midtown
25.865,-80.37,12,0.0,Doral
25.865,-80.365,12,0.0,Doral
25.865,-80.36,12,0.0,Doral
25.865,-80.355,12,0.0,Doral
25.865,-80.35,12,0.0,Doral
25.865,-80.345,12,0.0,Doral
25.865,-80.34,12,0.0,Doral
25.865,-80.335,12,0.0,Doral
25.865,-80.33,12,0.0,Doral
25.865,-80.325,12,0.0,Doral
25.865,-80.32,12,0.0,Doral
25.865,-80.215,12,0.0,Midtown
25.865,-80.21,12,0.0,Midtown
25.865,-80.205,12,0.0,Midtown
25.865,-80.2,12,0.0,Midtown
25.865,-80.195,12,0.0,Midtown
25.865,-80.19,12,0.0,Midtown
25.865,-80.185,12,0.0,Midtown
25.865,-80.18,12,0.0,Midtown
25.865,-80.175,12,0.0,Midtown
25.87,-80.37,12,0.0,Doral
25.87,-80.365,12,0.0,Doral
25.87,-80.36,12,0.0,Doral
25.87,-80.355,12,0.0,Doral
25.87,-80.35,12,0.0,Doral
25.87,-80.345,12,0.0,Doral
25.87,-80.34,12,0.0,Doral
25.87,-80.335,12,0.0,Doral
25.87,-80.33,12,0.0,Doral
25.87,-80.325,12,0.0,Doral
25.87,-80.195,12,0.0,Midtown
25.875,-80.37,12,0.0,Doral
25.875,-80.365,12,0.0,Doral
25.875,-80.36,12,0.0,Doral
25.875,-80.355,12,0.0,Doral
25.875,-80.35,12,0.0,Doral
25.875,-80.345,12,0.0,Doral
25.875,-80.34,12,0.0,Doral
25.875,-80.335,12,0.0,Doral
25.9,-80.155,12,0.0,Aventura
25.9,-80.15,12,0.0,Aventura
25.9,-80.145,12,0.0,Aventura
25.9,-80.14,12,0.0,Aventura
25.9,-80.135,12,0.0,Aventura
25.9,-80.13,12,0.0,Aventura
25.9,-80.125,12,0.0,Aventura
25.9,-80.12,12,0.0,Aventura
25.905,-80.17,12,0.0,Aventura
25.905,-80.165,12,0.0,Aventura
25.905,-80.16,12,0.0,Aventura
25.905,-80.155,12,0.0,Aventura
25.905,-80.15,12,0.0,Aventura
25.905,-80.145,12,0.0,Aventura
25.905,-80.14,12,0.0,Aventura
25.905,-80.135,12,0.0,Aventura
25.905,-80.13,12,0.0,Aventura
25.905,-80.125,12,0.0,Aventura
25.905,-80.12,12,0.0,Aventura
25.905,-80.115,12,0.0,Aventura
25.905,-80.11,12,0.0,Aventura
25.91,-80.175,12,0.0,Aventura
25.91,-80.17,12,0.0,Aventura
25.91,-80.165,12,0.0,Aventura
25.91,-80.16,12,0.0,Aventura
25.91,-80.155,12,0.0,Aventura
25.91,-80.15,12,0.0,Aventura
25.91,-80.145,12,0.0,Aventura
25.91,-80.14,12,0.0,Aventura
25.91,-80.135,12,0.0,Aventura
25.91,-80.13,12,0.0,Aventura
25.91,-80.125,12,0.0,Aventura
25.91,-80.12,12,0.0,Aventura
25.91,-80.115,12,0.0,Aventura
25.91,-80.11,12,0.0,Aventura
25.915,-80.18,12,0.0,Aventura
25.915,-80.175,12,0.0,Aventura
25.915,-80.17,12,0.0,Aventura
25.915,-80.165,12,0.0,Aventura
25.915,-80.16,12,0.0,Aventura
25.915,-80.155,12,0.0,Aventura
25.915,-80.15,12,0.0,Aventura
25.915,-80.145,12,0.0,Aventura
25.915,-80.14,12,0.0,Aventura
25.915,-80.135,12,0.0,Aventura
25.915,-80.13,12,0.0,Aventura
25.915,-80.125,12,0.0,Aventura
25.915,-80.12,12,0.0,Aventura
25.915,-80.115,12,0.0,Aventura
25.915,-80.11,12,0.0,Aventura
25.92,-80.185,12,0.0,Aventura
25.92,-80.18,12,0.0,Aventura
25.92,-80.175,12,0.0,Aventura
25.92,-80.17,12,0.0,Aventura
25.92,-80.165,12,0.0,Aventura
25.92,-80.16,12,0.0,Aventura
25.92,-80.155,12,0.005,Aventura
25.92,-80.15,12,0.024,Aventura
25.92,-80.145,12,0.033,Aventura
25.92,-80.14,12,0.039,Aventura
25.92,-80.135,12,0.036,Aventura
25.92,-80.13,12,0.03,Aventura
25.92,-80.125,12,0.009,Aventura
25.92,-80.12,12,0.0,Aventura
25.92,-80.115,12,0.0,Aventura
25.92,-80.11,12,0.0,Aventura
25.925,-80.19,12,0.0,Aventura
25.925,-80.185,12,0.0,Aventura
25.925,-80.18,12,0.0,Aventura
25.925,-80.175,12,0.0,Aventura
25.925,-80.17,12,0.0,Aventura
25.925,-80.165,12,0.0,Aventura
25.925,-80.16,12,0.027,Aventura
25.925,-80.155,12,0.06,Aventura
25.925,-80.15,12,0.08,Aventura
25.925,-80.145,12,0.083,Aventura
25.925,-80.14,12,0.096,Aventura
25.925,-80.135,12,0.098,Aventura
25.925,-80.13,12,0.07,Aventura
25.925,-80.125,12,0.061,Aventura
25.925,-80.12,12,0.037,Aventura
25.925,-80.115,12,0.002,Aventura
25.925,-80.11,12,0.0,Aventura
25.93,-80.19,12,0.0,Aventura
25.93,-80.185,12,0.0,Aventura
25.93,-80.18,12,0.0,Aventura
25.93,-80.175,12,0.0,Aventura
25.93,-80.17,12,0.0,Aventura
25.93,-80.165,12,0.034,Aventura
25.93,-80.16,12,0.072,Aventura
25.93,-80.155,12,0.108,Aventura
25.93,-80.15,12,0.129,Aventura
25.93,-80.145,12,0.129,Aventura
25.93,-80.14,12,0.154,Aventura
25.93,-80.135,12,0.171,Aventura
25.93,-80.13,12,0.162,Aventura
25.93,-80.125,12,0.087,Aventura
25.93,-80.12,12,0.085,Aventura
25.93,-80.115,12,0.043,Aventura
25.93,-80.11,12,0.006,Aventura
25.935,-80.195,12,0.0,Aventura
25.935,-80.19,12,0.0,Aventura
25.935,-80.185,12,0.0,Aventura
25.935,-80.18,12,0.0,Aventura
25.935,-80.175,12,0.0,Aventura
25.935,-80.17,12,0.03,Aventura
25.935,-80.165,12,0.073,Aventura
25.935,-80.16,12,0.107,Aventura
25.935,-80.155,12,0.184,Aventura
25.935,-80.15,12,0.18,Aventura
25.935,-80.145,12,0.16,Aventura
25.935,-80.14,12,0.23,Aventura
25.935,-80.135,12,0.231,Aventura
25.935,-80.13,12,0.2,Aventura
25.935,-80.125,12,0.188,Aventura
25.935,-80.12,12,0.134,Aventura
25.935,-80.115,12,0.1,Aventura
25.935,-80.11,12,0.041,Aventura
25.94,-80.195,12,0.0,Aventura
25.94,-80.19,12,0.0,Aventura
25.94,-80.185,12,0.0,Aventura
25.94,-80.18,12,0.0,Aventura
25.94,-80.175,12,0.01,Aventura
25.94,-80.17,12,0.057,Aventura
25.94,-80.165,12,0.097,Aventura
25.94,-80.16,12,0.153,Aventura
25.94,-80.155,12,0.226,Aventura
25.94,-80.15,12,0.234,Aventura
25.94,-80.145,12,0.218,Aventura
25.94,-80.14,12,0.274,Aventura
25.94,-80.135,12,0.259,Aventura
25.94,-80.13,12,0.191,Aventura
25.94,-80.125,12,0.245,Aventura
25.94,-80.12,12,0.186,Aventura
25.94,-80.115,12,0.123,Aventura
25.94,-80.11,12,0.082,Aventura
25.945,-80.195,12,0.0,Aventura
25.945,-80.19,12,0.0,Aventura
25.945,-80.185,12,0.0,Aventura
25.945,-80.18,12,0.0,Aventura
25.945,-80.175,12,0.028,Aventura
25.945,-80.17,12,0.09,Aventura
25.945,-80.165,12,0.118,Aventura
25.945,-80.16,12,0.18,Aventura
25.945,-80.155,12,0.253,Aventura
25.945,-80.15,12,0.294,Aventura
25.945,-80.145,12,0.341,Aventura
25.945,-80.14,12,0.284,Aventura
25.945,-80.135,12,0.366,Aventura
25.945,-80.13,12,0.248,Aventura
25.945,-80.125,12,0.289,Aventura
25.945,-80.12,12,0.214,Aventura
25.945,-80.115,12,0.146,Aventura
25.945,-80.11,12,0.091,Aventura
25.95,-80.195,12,0.0,Aventura
25.95,-80.19,12,0.0,Aventura
25.95,-80.185,12,0.0,Aventura
25.95,-80.18,12,0.0,Aventura
25.95,-80.175,12,0.041,Aventura
25.95,-80.17,12,0.098,Aventura
25.95,-80.165,12,0.152,Aventura
25.95,-80.16,12,0.206,Aventura
25.95,-80.155,12,0.274,Aventura
25.95,-80.15,12,0.309,Aventura
25.95,-80.145,12,0.332,Aventura
25.95,-80.14,12,0.409,Aventura
25.95,-80.135,12,0.319,Aventura
25.95,-80.13,12,0.369,Aventura
25.95,-80.125,12,0.259,Aventura
25.95,-80.12,12,0.231,Aventura
25.95,-80.115,12,0.152,Aventura
25.95,-80.11,12,0.116,Aventura
25.955,-80.195,12,0.0,Aventura
25.955,-80.19,12,0.0,Aventura
25.955,-80.185,12,0.0,Aventura
25.955,-80.18,12,0.0,Aventura
25.955,-80.175,12,0.046,Aventura
25.955,-80.17,12,0.1,Aventura
25.955,-80.165,12,0.169,Aventura
25.955,-80.16,12,0.225,Aventura
25.955,-80.155,12,0.265,Aventura
25.955,-80.15,12,0.349,Aventura
25.955,-80.145,12,0.4,Aventura
25.955,-80.14,12,0.532,Aventura
25.955,-80.135,12,0.333,Aventura
25.955,-80.13,12,0.344,Aventura
25.955,-80.125,12,0.236,Aventura
25.955,-80.12,12,0.221,Aventura
25.955,-80.115,12,0.191,Aventura
25.955,-80.11,12,0.097,Aventura
25.96,-80.195,12,0.0,Aventura
25.96,-80.19,12,0.0,Aventura
25.96,-80.185,12,0.0,Aventura
25.96,-80.18,12,0.0,Aventura
25.96,-80.175,12,0.054,Aventura
25.96,-80.17,12,0.108,Aventura
25.96,-80.165,12,0.161,Aventura
25.96,-80.16,12,0.248,Aventura
25.96,-80.155,12,0.302,Aventura
25.96,-80.15,12,0.359,Aventura
25.96,-80.145,12,0.351,Aventura
25.96,-80.14,12,0.428,Aventura
25.96,-80.135,12,0.465,Aventura
25.96,-80.13,12,0.348,Aventura
25.96,-80.125,12,0.227,Aventura
25.96,-80.12,12,0.205,Aventura
25.96,-80.115,12,0.177,Aventura
25.96,-80.11,12,0.123,Aventura
25.965,-80.195,12,0.0,Aventura
25.965,-80.19,12,0.0,Aventura
25.965,-80.185,12,0.0,Aventura
25.965,-80.18,12,0.0,Aventura
25.965,-80.175,12,0.037,Aventura
25.965,-80.17,12,0.081,Aventura
25.965,-80.165,12,0.146,Aventura
25.965,-80.16,12,0.174,Aventura
25.965,-80.155,12,0.265,Aventura
25.965,-80.15,12,0.359,Aventura
25.965,-80.145,12,0.402,Aventura
25.965,-80.14,12,0.337,Aventura
25.965,-80.135,12,0.356,Aventura
25.965,-80.13,12,0.342,Aventura
25.965,-80.125,12,0.257,Aventura
25.965,-80.12,12,0.204,Aventura
25.965,-80.115,12,0.176,Aventura
25.965,-80.11,12,0.104,Aventura
25.7,-80.32,18,0.0,Coral Gables
25.7,-80.315,18,0.0,Coral Gables
25.7,-80.31,18,0.0,Coral Gables
